,layer_num,embed_dim,num_heads,mlp_ratio,max_OA,OA,AA,Kappa,retrain_time,num_params_subnet,flops
0,6,"[48, 48, 48, 48, 48, 48]","[6, 4, 5, 4, 4, 6]","[4, 1, 3, 1, 6, 6]",83.0696,0.8307,0.8534,0.8162,0:05:09,170022,8786442
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[4, 4, 5, 4, 3, 5, 6, 6]","[4, 6, 1, 5, 2, 5, 1, 4]",82.4547,0.8245,0.8430,0.8094,0:05:38,101969,5530700
0,5,"[48, 48, 48, 48, 48]","[4, 6, 6, 3, 6]","[5, 1, 4, 2, 6]",81.1839,0.8118,0.8362,0.7958,0:04:56,146991,7469616
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 5, 3, 3, 5, 4, 3, 6, 3, 4]","[3, 2, 5, 4, 2, 1, 1, 1, 4, 6]",84.1026,0.8410,0.8591,0.8274,0:06:07,245277,13278468
0,5,"[240, 240, 240, 240, 240]","[4, 5, 3, 6, 5]","[6, 1, 4, 3, 2]",84.2420,0.8419,0.8485,0.8284,0:05:10,3084495,152502000
0,6,"[240, 240, 240, 240, 240, 240]","[4, 4, 6, 6, 4, 3]","[6, 3, 5, 5, 1, 6]",85.8326,0.8577,0.8689,0.8455,0:05:33,4471455,221392080
0,5,"[128, 128, 128, 128, 128]","[5, 6, 3, 3, 6]","[2, 3, 6, 6, 4]",85.1685,0.8517,0.8677,0.8390,0:04:59,1058414,52505642
0,6,"[144, 144, 144, 144, 144, 144]","[3, 5, 3, 3, 6, 4]","[1, 4, 1, 1, 1, 5]",86.1523,0.8614,0.8754,0.8495,0:05:14,1088931,54804904
0,4,"[48, 48, 48, 48]","[4, 4, 4, 3]","[1, 5, 1, 4]",78.0110,0.7801,0.7985,0.7614,0:04:39,104751,5206992
0,4,"[240, 240, 240, 240]","[4, 6, 5, 5]","[6, 6, 2, 6]",86.1113,0.8611,0.8638,0.8493,0:04:54,3313695,162639120
0,6,"[32, 32, 32, 32, 32, 32]","[6, 6, 6, 6, 5, 4]","[6, 6, 6, 5, 1, 4]",80.3230,0.8032,0.8197,0.7863,0:05:08,93201,4821964
0,5,"[80, 80, 80, 80, 80]","[6, 5, 3, 6, 5]","[2, 4, 4, 2, 6]",85.1357,0.8514,0.8663,0.8386,0:04:55,386397,19351108
0,4,"[112, 112, 112, 112]","[4, 5, 6, 5]","[4, 3, 2, 1]",85.3817,0.8538,0.8694,0.8414,0:04:40,487975,24053120
0,5,"[176, 176, 176, 176, 176]","[6, 4, 5, 3, 4]","[2, 5, 2, 4, 1]",84.8569,0.8486,0.8627,0.8357,0:04:59,1548448,76866342
0,6,"[192, 192, 192, 192, 192, 192]","[6, 4, 5, 3, 4, 5]","[3, 3, 5, 3, 5, 4]",86.8697,0.8686,0.8803,0.8573,0:05:16,2651907,131785528
0,6,"[64, 64, 64, 64, 64, 64]","[3, 5, 5, 3, 3, 5]","[2, 1, 3, 5, 6, 6]",85.5948,0.8559,0.8738,0.8436,0:05:08,307682,15626338
0,7,"[48, 48, 48, 48, 48, 48, 48]","[3, 3, 4, 3, 4, 5, 3]","[3, 3, 1, 5, 1, 5, 2]",81.9218,0.8192,0.8453,0.8037,0:05:26,175014,9242730
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[5, 4, 3, 5, 4, 5, 4, 6, 6, 5]","[2, 5, 2, 3, 2, 3, 5, 4, 6, 6]",86.3081,0.8631,0.8751,0.8513,0:06:11,1109667,56889112
0,4,"[112, 112, 112, 112]","[5, 5, 4, 4]","[5, 2, 3, 2]",85.6112,0.8561,0.8751,0.8439,0:04:40,540179,26618760
0,5,"[96, 96, 96, 96, 96]","[3, 4, 5, 4, 3]","[5, 1, 1, 4, 3]",86.8574,0.8686,0.8805,0.8573,0:04:54,477516,23947294
0,4,"[192, 192, 192, 192]","[5, 6, 6, 4]","[1, 1, 3, 3]",86.5992,0.8661,0.8690,0.8546,0:04:43,1246281,61385660
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[5, 6, 3, 6, 6, 3, 6, 3, 5]","[5, 6, 5, 6, 1, 5, 4, 4, 3]",86.2077,0.8596,0.8742,0.8475,0:06:03,2421351,121775360
0,6,"[112, 112, 112, 112, 112, 112]","[4, 4, 4, 3, 4, 4]","[2, 4, 5, 2, 5, 4]",85.4718,0.8547,0.8720,0.8423,0:05:13,895900,44985038
0,6,"[96, 96, 96, 96, 96, 96]","[5, 5, 5, 6, 6, 3]","[3, 4, 4, 5, 5, 1]",85.7916,0.8579,0.8720,0.8457,0:05:12,662694,33392730
0,7,"[192, 192, 192, 192, 192, 192, 192]","[4, 3, 6, 3, 4, 3, 5]","[1, 2, 6, 6, 1, 2, 3]",87.3227,0.8725,0.8848,0.8616,0:05:31,2654793,132792380
0,4,"[32, 32, 32, 32]","[6, 3, 6, 3]","[5, 4, 6, 6]",80.1919,0.8019,0.8170,0.7853,0:04:38,70135,3432912
0,6,"[144, 144, 144, 144, 144, 144]","[5, 4, 4, 4, 6, 4]","[2, 3, 4, 2, 2, 3]",85.0353,0.8491,0.8646,0.8362,0:05:15,1213779,60901288
0,5,"[128, 128, 128, 128, 128]","[4, 5, 3, 6, 4]","[2, 3, 3, 6, 1]",84.2092,0.8421,0.8576,0.8287,0:04:54,863098,42991410
0,9,"[128, 128, 128, 128, 128, 128, 128, 128, 128]","[5, 3, 6, 5, 4, 3, 4, 3, 3]","[2, 4, 6, 5, 1, 6, 3, 1, 4]",86.4065,0.8584,0.8746,0.8463,0:05:59,1684447,85321824
0,4,"[160, 160, 160, 160]","[4, 5, 5, 3]","[3, 5, 3, 1]",85.6440,0.8564,0.8645,0.8442,0:04:42,1080812,53196318
0,5,"[80, 80, 80, 80, 80]","[4, 3, 5, 5, 4]","[3, 4, 6, 2, 6]",84.6930,0.8469,0.8632,0.8339,0:04:54,426329,21314636
0,6,"[144, 144, 144, 144, 144, 144]","[3, 4, 4, 6, 3, 4]","[4, 1, 5, 3, 5, 1]",86.3614,0.8623,0.8760,0.8505,0:05:16,1340943,67129776
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[6, 6, 3, 5, 3, 6, 4, 3, 3, 5]","[4, 4, 5, 4, 3, 6, 5, 6, 6, 6]",83.8649,0.8386,0.8619,0.8248,0:06:07,338397,17794308
0,7,"[32, 32, 32, 32, 32, 32, 32]","[3, 5, 4, 5, 5, 3, 4]","[6, 4, 6, 4, 2, 3, 4]",82.0694,0.8207,0.8397,0.8053,0:05:28,99665,5276684
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 5, 6, 5, 4, 3, 5, 4, 5, 4]","[2, 5, 3, 3, 4, 5, 3, 4, 6, 2]",87.4559,0.8687,0.8811,0.8575,0:06:33,6671535,333253200
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[6, 3, 3, 4, 5, 3, 4, 4, 4, 6]","[5, 5, 6, 4, 6, 1, 4, 4, 4, 4]",85.1193,0.8512,0.8707,0.8385,0:06:09,540642,28095074
0,5,"[96, 96, 96, 96, 96]","[4, 3, 3, 4, 5]","[4, 6, 5, 5, 1]",84.9225,0.8492,0.8654,0.8364,0:04:54,607212,30269470
0,6,"[80, 80, 80, 80, 80, 80]","[5, 4, 3, 5, 3, 5]","[5, 4, 2, 1, 1, 1]",85.9064,0.8591,0.8738,0.8470,0:05:09,361843,18521832
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[6, 6, 4, 3, 3, 3, 3, 6]","[5, 1, 4, 4, 4, 5, 5, 6]",88.3414,0.8814,0.8922,0.8712,0:05:47,3161109,157974964
0,7,"[240, 240, 240, 240, 240, 240, 240]","[4, 6, 3, 3, 5, 6, 4]","[4, 2, 1, 3, 1, 4, 6]",87.2182,0.8695,0.8780,0.8583,0:05:43,4126815,205610160
0,6,"[144, 144, 144, 144, 144, 144]","[6, 4, 5, 3, 4, 6]","[2, 6, 1, 6, 6, 2]",85.3735,0.8532,0.8654,0.8406,0:05:16,1505091,75126184
0,7,"[128, 128, 128, 128, 128, 128, 128]","[6, 4, 5, 4, 3, 5, 6]","[1, 4, 3, 1, 3, 2, 2]",86.5295,0.8653,0.8796,0.8537,0:05:31,1026795,52099432
0,4,"[144, 144, 144, 144]","[4, 6, 3, 3]","[2, 1, 3, 6]",85.5497,0.8554,0.8647,0.8430,0:04:42,881151,43393392
0,8,"[80, 80, 80, 80, 80, 80, 80, 80]","[4, 6, 4, 6, 5, 3, 6, 4]","[3, 4, 6, 1, 2, 5, 2, 4]",85.8736,0.8587,0.8753,0.8466,0:05:46,580631,29870624
0,10,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[5, 3, 3, 6, 6, 6, 4, 4, 5, 3]","[4, 1, 2, 4, 5, 1, 2, 4, 4, 3]",79.9295,0.7993,0.8275,0.7822,0:06:05,114111,6373696
0,6,"[176, 176, 176, 176, 176, 176]","[4, 6, 3, 5, 3, 3]","[6, 6, 2, 3, 1, 2]",85.1685,0.8517,0.8658,0.8390,0:05:16,2043876,101839486
0,7,"[112, 112, 112, 112, 112, 112, 112]","[3, 3, 4, 3, 6, 3, 6]","[5, 1, 4, 5, 5, 5, 1]",86.7016,0.8667,0.8815,0.8553,0:05:27,1042923,52604440
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[6, 3, 5, 3, 5, 5, 4, 4]","[6, 4, 6, 1, 4, 5, 3, 3]",87.2079,0.8628,0.8753,0.8511,0:05:49,3614013,180509364
0,6,"[64, 64, 64, 64, 64, 64]","[4, 6, 6, 3, 3, 4]","[2, 5, 1, 6, 2, 6]",84.5290,0.8453,0.8652,0.8321,0:05:11,300721,15311660
0,4,"[80, 80, 80, 80]","[4, 6, 6, 4]","[2, 4, 5, 5]",84.3978,0.8439,0.8596,0.8305,0:04:42,334963,16499112
0,4,"[160, 160, 160, 160]","[6, 5, 5, 5]","[3, 2, 5, 1]",86.0212,0.8602,0.8683,0.8483,0:04:42,1027523,50579032
0,8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 3, 6, 3, 4, 5, 5, 3]","[6, 4, 4, 6, 3, 5, 3, 4]",86.3081,0.8618,0.8769,0.8500,0:05:44,1716447,86312800
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[5, 4, 6, 4, 6, 3, 4, 5, 5]","[3, 6, 4, 2, 3, 5, 3, 5, 1]",85.4390,0.8544,0.8736,0.8419,0:05:54,249012,13231134
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[5, 3, 4, 4, 6, 5, 5, 3, 3]","[6, 5, 4, 6, 2, 6, 5, 3, 1]",85.3407,0.8534,0.8700,0.8408,0:05:53,481366,24908506
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[5, 5, 4, 6, 3, 6, 4, 6, 6]","[6, 3, 6, 3, 4, 1, 3, 6, 1]",86.9312,0.8678,0.8789,0.8565,0:06:01,2171655,109582592
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[5, 3, 6, 6, 4, 5, 5, 4]","[3, 6, 6, 6, 6, 4, 2, 4]",84.7995,0.8480,0.8674,0.8350,0:05:40,262644,13678014
0,5,"[48, 48, 48, 48, 48]","[6, 5, 5, 5, 6]","[2, 6, 5, 4, 1]",81.8726,0.8187,0.8400,0.8033,0:04:54,145236,7341726
0,4,"[176, 176, 176, 176]","[6, 4, 6, 4]","[1, 3, 6, 3]",84.8733,0.8456,0.8541,0.8324,0:04:44,1361539,66953544
0,9,"[112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 6, 4, 5, 6, 3, 6, 5, 5]","[1, 5, 1, 6, 3, 5, 1, 4, 3]",86.6934,0.8669,0.8775,0.8555,0:05:58,1216832,62044486
0,4,"[32, 32, 32, 32]","[4, 3, 6, 4]","[5, 2, 4, 2]",79.3720,0.7937,0.8113,0.7762,0:04:40,54019,2674392
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 5, 6, 3, 5, 3, 3, 5, 3]","[5, 2, 3, 6, 1, 6, 3, 2, 2]",85.2341,0.8523,0.8711,0.8397,0:05:55,239700,12779550
0,7,"[160, 160, 160, 160, 160, 160, 160]","[3, 4, 5, 4, 3, 6, 3]","[4, 4, 5, 3, 3, 5, 5]",87.4149,0.8741,0.8848,0.8634,0:05:32,2261594,112986706
0,4,"[128, 128, 128, 128]","[5, 6, 6, 3]","[1, 1, 2, 6]",83.9797,0.8395,0.8527,0.8258,0:04:42,630900,31077550
0,5,"[32, 32, 32, 32, 32]","[5, 6, 4, 3, 6]","[5, 6, 6, 4, 2]",81.5118,0.8151,0.8261,0.7994,0:04:55,78679,3987984
0,7,"[128, 128, 128, 128, 128, 128, 128]","[3, 4, 6, 4, 3, 3, 3]","[4, 5, 1, 1, 4, 5, 1]",86.6115,0.8661,0.8799,0.8547,0:05:28,1192305,60187372
0,6,"[32, 32, 32, 32, 32, 32]","[3, 3, 4, 3, 4, 6]","[3, 1, 3, 4, 4, 5]",80.9215,0.8093,0.8306,0.7930,0:05:11,76823,4041296
0,7,"[48, 48, 48, 48, 48, 48, 48]","[4, 6, 3, 3, 4, 4, 3]","[4, 5, 2, 5, 6, 1, 6]",82.4547,0.8246,0.8519,0.8096,0:05:24,217503,11317488
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 5, 4, 3, 6, 3, 4, 5, 6]","[1, 1, 6, 5, 3, 2, 3, 1, 3]",88.2512,0.8826,0.8929,0.8725,0:05:54,374297,19707548
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[5, 5, 5, 4, 5, 6, 5, 5]","[2, 4, 6, 3, 2, 1, 6, 2]",86.0130,0.8602,0.8746,0.8482,0:05:50,2668327,133925568
0,4,"[144, 144, 144, 144]","[4, 5, 4, 3]","[6, 6, 4, 3]",86.3491,0.8635,0.8776,0.8519,0:04:43,1170147,57486184
0,10,"[160, 160, 160, 160, 160, 160, 160, 160, 160, 160]","[4, 6, 4, 6, 3, 4, 5, 3, 5, 4]","[3, 6, 4, 1, 1, 3, 6, 2, 5, 6]",87.4641,0.8735,0.8898,0.8627,0:06:16,2982065,150306380
0,10,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[3, 6, 5, 5, 6, 6, 6, 5, 6, 6]","[2, 5, 6, 4, 4, 4, 4, 2, 5, 1]",87.6937,0.8719,0.8881,0.8609,0:06:14,1912010,96966674
0,5,"[48, 48, 48, 48, 48]","[3, 5, 5, 5, 6]","[1, 1, 3, 3, 5]",80.4952,0.8049,0.8253,0.7881,0:04:54,121956,6212766
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[3, 5, 4, 5, 3, 6, 6, 5]","[5, 2, 1, 5, 6, 1, 4, 2]",85.0701,0.8508,0.8705,0.8380,0:05:39,211428,11194302
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[5, 4, 4, 4, 4, 5, 3, 3, 4, 6]","[6, 1, 2, 3, 5, 1, 1, 6, 5, 5]",83.0942,0.8309,0.8563,0.8164,0:06:06,273213,14633220
0,4,"[176, 176, 176, 176]","[6, 5, 6, 4]","[4, 2, 3, 4]",85.0127,0.8501,0.8621,0.8374,0:04:45,1360832,66914246
0,9,"[32, 32, 32, 32, 32, 32, 32, 32, 32]","[3, 5, 6, 6, 4, 6, 4, 3, 6]","[5, 1, 2, 4, 2, 6, 1, 3, 5]",82.8892,0.8289,0.8438,0.8142,0:05:51,107909,5941124
0,4,"[192, 192, 192, 192]","[4, 4, 3, 4]","[3, 3, 3, 6]",84.7442,0.8475,0.8552,0.8345,0:04:42,1765263,86759232
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[6, 5, 3, 6, 3, 6, 6, 3, 3]","[6, 6, 1, 3, 1, 2, 2, 4, 6]",86.0867,0.8609,0.8722,0.8489,0:05:53,422279,22011920
0,7,"[192, 192, 192, 192, 192, 192, 192]","[4, 3, 3, 6, 3, 5, 4]","[6, 4, 3, 2, 6, 4, 3]",87.7060,0.8741,0.8823,0.8633,0:05:32,3172233,158081084
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[6, 5, 3, 3, 6, 3, 6, 5, 5, 5]","[2, 4, 2, 2, 6, 1, 4, 2, 2, 2]",87.0378,0.8687,0.8767,0.8574,0:06:29,5517135,276805200
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[5, 3, 4, 6, 3, 3, 3, 5]","[5, 5, 1, 2, 3, 6, 6, 1]",83.5123,0.8351,0.8488,0.8210,0:05:39,103525,5586756
0,7,"[160, 160, 160, 160, 160, 160, 160]","[4, 6, 4, 3, 3, 4, 4]","[1, 5, 5, 4, 4, 1, 3]",87.0132,0.8678,0.8820,0.8565,0:05:31,1954077,97970068
0,6,"[112, 112, 112, 112, 112, 112]","[3, 5, 5, 6, 3, 6]","[5, 4, 2, 2, 4, 4]",85.5210,0.8553,0.8708,0.8429,0:05:10,864837,43407924
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[4, 4, 6, 4, 4, 4, 5, 6]","[1, 1, 2, 6, 3, 2, 4, 5]",86.9886,0.8699,0.8832,0.8587,0:05:42,775980,39780958
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 4, 3, 5, 3, 6, 6, 4]","[5, 2, 3, 5, 4, 5, 5, 2]",87.6855,0.8769,0.8866,0.8663,0:05:48,2006499,100894696
0,4,"[192, 192, 192, 192]","[4, 4, 6, 3]","[1, 4, 6, 2]",86.3942,0.8641,0.8670,0.8524,0:04:44,1617423,79533888
0,5,"[144, 144, 144, 144, 144]","[6, 5, 6, 3, 3]","[4, 2, 5, 5, 6]",86.1236,0.8612,0.8757,0.8494,0:04:59,1379235,68338312
0,5,"[96, 96, 96, 96, 96]","[5, 3, 3, 5, 3]","[1, 2, 5, 4, 2]",85.9966,0.8600,0.8728,0.8480,0:04:55,477129,23923676
0,5,"[144, 144, 144, 144, 144]","[6, 6, 5, 3, 3]","[6, 5, 1, 5, 3]",86.7754,0.8678,0.8766,0.8565,0:04:58,1296003,64274056
0,6,"[128, 128, 128, 128, 128, 128]","[4, 5, 6, 6, 5, 5]","[6, 2, 1, 1, 5, 4]",85.8572,0.8586,0.8745,0.8465,0:05:12,1058280,53060518
0,9,"[32, 32, 32, 32, 32, 32, 32, 32, 32]","[4, 4, 4, 5, 6, 5, 6, 5, 5]","[4, 6, 1, 4, 5, 6, 3, 6, 2]",82.9630,0.8296,0.8518,0.8151,0:05:52,124811,6766088
0,7,"[48, 48, 48, 48, 48, 48, 48]","[4, 4, 3, 5, 6, 4, 4]","[3, 3, 5, 2, 3, 1, 6]",81.0281,0.8103,0.8285,0.7940,0:05:24,188982,9920106
0,7,"[160, 160, 160, 160, 160, 160, 160]","[3, 4, 3, 3, 6, 3, 4]","[5, 3, 3, 5, 3, 2, 4]",87.1198,0.8672,0.8801,0.8558,0:05:30,2055511,102915344
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 3, 5, 5, 4, 3, 4, 5, 5, 6]","[2, 6, 4, 6, 3, 3, 4, 5, 3, 3]",87.2018,0.8720,0.8855,0.8610,0:06:11,505805,26368020
0,5,"[32, 32, 32, 32, 32]","[3, 4, 6, 6, 6]","[1, 6, 5, 6, 6]",79.7819,0.7978,0.8158,0.7807,0:04:52,80759,4088336
0,7,"[96, 96, 96, 96, 96, 96, 96]","[5, 6, 4, 5, 5, 6, 6]","[6, 5, 3, 4, 1, 2, 2]",86.5295,0.8653,0.8818,0.8538,0:05:27,718950,36563226
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 4, 4, 3, 4, 6, 4, 5, 6, 4]","[3, 6, 5, 1, 4, 1, 3, 5, 4, 6]",86.7590,0.8676,0.8830,0.8562,0:06:09,1110828,56959966
0,6,"[128, 128, 128, 128, 128, 128]","[3, 5, 5, 6, 5, 6]","[2, 2, 5, 3, 6, 2]",86.8082,0.8681,0.8790,0.8568,0:05:12,1090146,54606370
0,6,"[192, 192, 192, 192, 192, 192]","[3, 4, 5, 6, 6, 3]","[1, 1, 6, 2, 3, 1]",87.9110,0.8691,0.8787,0.8579,0:05:15,1988169,99356348
0,7,"[112, 112, 112, 112, 112, 112, 112]","[4, 5, 6, 6, 6, 3, 5]","[1, 6, 3, 1, 4, 6, 3]",86.2261,0.8623,0.8790,0.8505,0:05:29,990268,50012046
0,10,"[160, 160, 160, 160, 160, 160, 160, 160, 160, 160]","[3, 4, 5, 5, 3, 4, 6, 6, 6, 5]","[1, 4, 3, 5, 3, 5, 2, 5, 2, 5]",87.5707,0.8679,0.8793,0.8566,0:06:16,2876773,145144132
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 5, 5, 5, 3, 6, 3, 6, 4]","[2, 4, 2, 1, 6, 5, 6, 5, 3]",86.7180,0.8657,0.8821,0.8542,0:05:56,998214,51032730
0,5,"[96, 96, 96, 96, 96]","[5, 5, 3, 3, 6]","[2, 2, 2, 1, 2]",86.9640,0.8696,0.8846,0.8585,0:04:58,384489,19407836
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[4, 3, 6, 4, 4, 6, 6, 5]","[5, 3, 1, 1, 4, 6, 1, 5]",85.8654,0.8587,0.8699,0.8465,0:05:48,2667620,133886270
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[5, 6, 5, 4, 5, 4, 6, 3, 6, 3]","[4, 4, 4, 1, 2, 3, 1, 1, 4, 4]",86.6525,0.8665,0.8778,0.8551,0:06:32,5632575,282450000
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[5, 5, 6, 5, 5, 4, 3, 5, 3]","[2, 2, 6, 1, 4, 4, 5, 6, 6]",84.9471,0.8495,0.8663,0.8365,0:05:55,463041,23984268
0,7,"[144, 144, 144, 144, 144, 144, 144]","[3, 4, 6, 4, 3, 6, 5]","[3, 2, 5, 5, 4, 4, 6]",87.8044,0.8751,0.8866,0.8644,0:05:34,1839027,92074696
0,4,"[176, 176, 176, 176]","[3, 5, 5, 3]","[5, 3, 5, 4]",85.4308,0.8543,0.8683,0.8419,0:04:43,1608637,79017540
0,5,"[144, 144, 144, 144, 144]","[6, 6, 6, 5, 3]","[3, 6, 2, 6, 3]",85.8018,0.8569,0.8731,0.8447,0:05:00,1296003,64274056
0,4,"[128, 128, 128, 128]","[4, 6, 3, 4]","[2, 2, 1, 1]",86.4229,0.8642,0.8758,0.8527,0:04:39,501891,24804472
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 6, 4, 3, 3, 6, 4, 5, 3]","[2, 1, 5, 2, 3, 5, 5, 5, 5]",86.2917,0.8630,0.8804,0.8512,0:05:54,254838,13542186
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 3, 4, 5, 5, 4, 3, 4, 5, 4]","[4, 6, 5, 4, 3, 5, 4, 1, 1, 2]",83.4467,0.8344,0.8586,0.8202,0:06:08,272628,14590590
0,5,"[112, 112, 112, 112, 112]","[3, 5, 5, 6, 6]","[3, 1, 1, 1, 6]",86.3327,0.8633,0.8775,0.8517,0:04:55,587304,29374422
0,5,"[64, 64, 64, 64, 64]","[4, 4, 4, 5, 4]","[3, 1, 5, 5, 2]",85.4636,0.8546,0.8662,0.8422,0:04:54,235779,11897144
0,6,"[64, 64, 64, 64, 64, 64]","[4, 6, 5, 5, 4, 3]","[6, 5, 1, 2, 2, 6]",85.2423,0.8524,0.8690,0.8398,0:05:07,299944,15259622
0,5,"[112, 112, 112, 112, 112]","[6, 3, 6, 3, 3]","[2, 6, 4, 1, 5]",85.8818,0.8588,0.8718,0.8468,0:04:54,739406,36803802
0,7,"[80, 80, 80, 80, 80, 80, 80]","[6, 6, 5, 3, 5, 6, 5]","[2, 1, 1, 5, 4, 2, 2]",87.3002,0.8730,0.8836,0.8621,0:05:26,425511,21960064
0,6,"[80, 80, 80, 80, 80, 80]","[5, 6, 6, 4, 4, 6]","[3, 5, 4, 4, 2, 4]",86.0212,0.8603,0.8738,0.8483,0:05:11,464237,23498468
0,5,"[176, 176, 176, 176, 176]","[6, 3, 5, 3, 5]","[2, 3, 1, 1, 4]",86.3901,0.8639,0.8689,0.8522,0:04:59,1359943,67641504
0,5,"[128, 128, 128, 128, 128]","[3, 3, 3, 4, 5]","[2, 2, 1, 6, 3]",85.1275,0.8506,0.8620,0.8378,0:04:55,829172,41325998
0,9,"[32, 32, 32, 32, 32, 32, 32, 32, 32]","[5, 4, 5, 4, 3, 5, 6, 3, 3]","[1, 4, 2, 4, 1, 2, 5, 6, 6]",81.9218,0.8192,0.8429,0.8038,0:05:55,112069,6141828
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[5, 5, 6, 4, 3, 6, 4, 6]","[6, 3, 1, 5, 3, 4, 4, 4]",87.7183,0.8766,0.8881,0.8660,0:05:44,886761,45176348
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[3, 3, 5, 6, 5, 4, 3, 6, 4, 4]","[6, 3, 5, 3, 6, 5, 2, 4, 5, 6]",85.9392,0.8594,0.8733,0.8473,0:06:08,556118,28828506
0,10,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[4, 6, 4, 6, 3, 6, 4, 4, 3, 6]","[3, 6, 3, 1, 4, 4, 2, 1, 6, 2]",80.1427,0.8012,0.8289,0.7842,0:06:05,118795,6618696
0,8,"[160, 160, 160, 160, 160, 160, 160, 160]","[6, 3, 3, 3, 4, 5, 3, 4]","[5, 1, 2, 5, 4, 3, 3, 5]",87.8987,0.8756,0.8867,0.8649,0:05:48,2313431,116227664
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[5, 5, 5, 5, 6, 4, 6, 3, 5, 5]","[5, 6, 4, 5, 1, 6, 5, 3, 3, 5]",86.5377,0.8654,0.8813,0.8539,0:06:19,4720875,236288808
0,7,"[240, 240, 240, 240, 240, 240, 240]","[6, 6, 5, 5, 4, 3, 4]","[1, 6, 6, 6, 6, 2, 2]",86.0703,0.8529,0.8663,0.8403,0:05:48,5050335,250768560
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[3, 4, 3, 5, 6, 4, 3, 5, 3, 3]","[3, 6, 3, 1, 4, 2, 4, 5, 1, 2]",87.2264,0.8723,0.8845,0.8613,0:06:15,3225701,162700916
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[3, 4, 5, 5, 6, 4, 5, 5, 4, 6]","[2, 2, 1, 2, 2, 2, 3, 2, 2, 5]",89.1367,0.8907,0.8970,0.8813,0:06:17,3245559,164205104
0,7,"[96, 96, 96, 96, 96, 96, 96]","[6, 5, 4, 3, 6, 6, 3]","[1, 2, 3, 2, 6, 6, 3]",85.4718,0.8547,0.8704,0.8423,0:05:27,719724,36610462
0,5,"[112, 112, 112, 112, 112]","[5, 4, 4, 5, 3]","[5, 6, 1, 5, 2]",85.8408,0.8584,0.8703,0.8462,0:04:54,767312,38193638
0,5,"[160, 160, 160, 160, 160]","[3, 3, 4, 6, 4]","[5, 6, 5, 1, 1]",86.7016,0.8670,0.8771,0.8557,0:04:58,1489597,73854228
0,6,"[32, 32, 32, 32, 32, 32]","[5, 5, 6, 6, 4, 6]","[6, 1, 1, 5, 5, 6]",80.3968,0.8040,0.8278,0.7872,0:05:11,84881,4420556
0,4,"[192, 192, 192, 192]","[5, 3, 5, 3]","[6, 1, 1, 4]",84.6827,0.8456,0.8603,0.8326,0:04:45,1540419,75751480
